#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-10-22T19:27:56 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5daf2cfb9e77	
#INFO	-out.form=mini	
#INFO	-out.max=9999	
#INFO	queryParameters=21	
#-oc.form=dec
#-out.add=_r
#-nav=cat:I/347&tab:{I/347/gaia2dis}&key:source=I/347&HTTPPRM:&&-ref=VIZ5daf2cfb9e77&-file=-c&-out.src=I/347/gaia2dis&-c.r=  2&-c.geom=r&-out.orig=standard&-out=Source&-out=RA_ICRS&-out=DE_ICRS&-out=rest&-out=b_rest&-out=B_rest&-out=rlen&-out=ResFlag&-out=ModFlag&-c.eq=J2000&-c.u=arcsec&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-out.max=50&-out.form=HTML Table&undefined=CDS, France&
#-out.add=_1
#-c.r=  2
#-c.geom=r
#-source=I/347/gaia2dis
#-order=I
#-out.orig=standard
#-out=Source
#-out=RA_ICRS
#-out=DE_ICRS
#-out=rest
#-out=b_rest
#-out=B_rest
#-out=rlen
#-out=ResFlag
#-out=ModFlag
#-out.max=9999
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1347
#Name: I/347
#Title: Distances to 1.33 billion stars in Gaia DR2 (Bailer-Jones+, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_347_gaia2dis:
#Name: I/347/gaia2dis
#Title: Estimating distances from parallaxes (1331909727 sources)
#Column	_1	(A24)	The original question (from your input file)	[ucd=meta.id]
#Column	_r	(F5.3)	Distance from center (311.90038470000+44.49165100000)[ICRS], at Epoch=J2015.5	[ucd=pos.angDistance]
#Column	Source	(a19)	Source identifier, identical to the Gaia-DR2 source_id (id)	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rest	(F21.15)	? Estimated distance (r_est)	[ucd=pos.distance;stat.mean]
#Column	b_rest	(F21.15)	? Lower bound on the confidence interval of the estimated distance (r_lo)	[ucd=pos.distance;stat.min]
#Column	B_rest	(F21.15)	? Upper bound on the confidence interval of the estimated distance (r_hi)	[ucd=pos.distance;stat.max]
#Column	rlen	(F16.12)	Length scale used in the prior for the distance estimation (r_len)	[ucd=stat.value]
#Column	ResFlag	(A1)	[0-2] Result flag (result_flag) (1)	[ucd=meta.code]
#Column	ModFlag	(I1)	[1/2] Number of modes in the posterior (modality_flag)	[ucd=meta.code]
_1;_r;Source;RA_ICRS;DE_ICRS;rest;b_rest;B_rest;rlen;ResFlag;ModFlag



313.9496704,44.9121030  ;0.103;2163072218937646464;313.94963463871;+44.91208971042; 3384.221508313969935; 2333.220559718290133; 5062.558375505729600;955.842526635221;1;1

313.9503415,43.8433930  ;0.271;2162138454372583424;313.95043083248;+43.84335400372; 1263.340814518460093;  832.801635167507015; 2287.529339601139782;905.135010044141;1;1
313.9503415,43.8433930  ;1.629;2162138458667958784;313.95073273960;+43.84374658009; 1772.434127290729975;  906.722952488584951; 3392.384578311589848;905.160023182856;1;1






313.9727105,43.8384150  ;0.085;2162138763613393280;313.97273951323;+43.83842590500;  582.454660648012009;  274.966804666593987; 2410.485751592670113;905.693636268033;1;1

313.9768615,43.8239150  ;0.144;2162138561747148288;313.97680649921;+43.82392079609; 1217.294719412029963;  643.068907704271055; 2750.291779705260069;905.285944404480;1;1

313.9878475,44.2599500  ;0.213;2162904165439288320;313.98793021199;+44.25995151649;  773.094979170910051;  732.769872498700011;  818.023134692636972;923.584076358924;1;1




314.0061585,43.5954680  ;0.158;2162108771858068992;314.00610636411;+43.59549012200; 1103.994153778159898; 1007.837010576139960; 1219.900979961829989;898.307445001651;1;1

314.0067685,43.8978400  ;0.100;2162140485896375296;314.00678052954;+43.89786647717; 3536.762323011900207; 2657.098069704819864; 4911.272020786879693;909.086135767341;1;1

314.0069815,43.6146490  ;0.040;2162109149812912256;314.00696638956;+43.61465002949; 1863.351413530429909;  915.621016233665955; 3506.104963475940167;898.971951271443;1;1

314.0085995,43.6217170  ;0.112;2162109940086190464;314.00855779720;+43.62172478284; 1111.285173016470026;  832.360350655600996; 1639.098820200360024;899.266102331915;1;1




314.0201654,44.5823150  ;0.098;2163017105914194176;314.02020326488;+44.58231211506;  736.396429064496033;  693.572769590375970;  784.742761365088995;939.666155922233;1;1











314.0438165,43.1606460  ;0.111;2162082039980909824;314.04377440252;+43.16064793528;  663.401385530213020;  596.687139003181983;  746.533380740467010;887.398191601843;1;1

314.0457395,43.6192340  ;0.210;2162109214238166016;314.04578572480;+43.61928173039; 1611.914347217850036;  838.580594661466989; 3184.949862768879939;900.573338667471;1;1



314.0486695,44.1819630  ;0.333;2162902687970509056;314.04879846248;+44.18196130080;  890.656773091796026;  845.059481028215032;  941.349869894408016;921.887377261979;1;1


314.0515685,44.2384090  ;0.198;2162904573458224128;314.05164106898;+44.23842664237; 3325.366493025790078; 2308.417880058399987; 4943.557584620830312;924.401089080148;1;1

314.0526975,43.7588780  ;0.139;2162134438582381568;314.05273200450;+43.75890752972;  961.989706124939971;  833.280486987797985; 1136.134585240630031;905.563239564028;1;1



314.0603265,43.6337490  ;0.191;2162109252891424000;314.06035802476;+43.63379695779; 3565.551583568390015; 2315.071539433360158; 5402.372632106300443;901.594506843920;1;1






314.0783015,43.6521740  ;0.337;2162132750656199424;314.07843099241;+43.65217655736; 2457.715186478289979; 1485.550827082779961; 4096.121799089200067;902.873354258092;1;1




314.0815975,43.7607170  ;0.373;2162134507297910400;314.08171117566;+43.76078015200;  750.160710341511049;  645.122440212892002;  894.920948212625035;906.663141363950;1;1

314.0834284,44.7074490  ;0.445;2163019575502583296;314.08329912376;+44.70753174019;  850.120003090332943;  748.066565739615044;  983.540789882889044;947.330317841093;1;1
314.0834284,44.7074490  ;1.681;2163019579815598208;314.08394109237;+44.70774089471; 1261.094323649319904;  973.962356698961003; 1763.604986231239991;947.354305987825;1;1

314.0898064,44.7537210  ;0.321;2163020541870812160;314.08980861645;+44.75363179392; 3204.480817142360138; 2148.783314819690077; 4904.436280215099941;949.820599957613;1;1
314.0898064,44.7537210  ;1.766;2163020541870812288;314.09043958376;+44.75352457778; 2621.308369009149828; 1527.888531458919942; 4390.023503379919930;949.827755946574;1;1
314.0898064,44.7537210  ;1.651;2163020541888288768;314.08976416913;+44.75417868160; 3231.442507270270198; 2496.442409474670058; 4389.787123385110135;949.847845409114;1;1

314.0916684,44.5936520  ;0.115;2163015628445641472;314.09168751559;+44.59368079854;  860.140030977462970;  841.334995547853055;  879.788895887136960;941.840855877026;1;1





314.1020744,44.9395040  ;0.123;2163075448753088256;314.10203827740;+44.93952685530; 2647.526675286479986; 2257.076416332739882; 3185.484611525960190;959.864508107256;1;1

314.1025634,44.6559160  ;0.072;2163018823901327360;314.10253616677;+44.65592107589;  892.109496222549978;  868.860628741285950;  916.612616033913014;945.148226582458;1;1

314.1039665,43.7246760  ;0.018;2162134129344724224;314.10395980735;+43.72467682425;  495.573978317199021;  459.818130873958978;  537.241990569159043;906.232051586979;1;1


314.1094294,44.2370050  ;0.137;2162904440317165952;314.10938756554;+44.23702855933; 2941.051505665589957; 2042.812443512249956; 4440.611654962030116;925.990087524474;1;1

314.1103755,43.7268960  ;0.153;2162133369131286528;314.11040749318;+43.72686022640; 1423.031264926690028; 1026.285733910020099; 2210.443735589400148;906.541687569204;1;1

314.1124814,45.0685670  ;0.053;2163080808872148608;314.11246442307;+45.06855827123; 3643.808009871079776; 2764.276574575329960; 5020.306032261970358;967.134652605902;1;1

314.1133055,43.7661530  ;0.222;2162134331203970048;314.11338887046;+43.76616683894;  661.633415573616958;  582.369135342568029;  765.287303471964947;907.988156517684;1;1


314.1229185,43.2482280  ;0.121;2162088598391364608;314.12293494378;+43.24819658642;  643.899394509487024;  574.988389776245981;  731.158975883267999;892.997176790889;1;1

314.1253905,43.8524190  ;0.059;2162139210286483840;314.12541097998;+43.85241203200;  946.268646913489988;  816.166586437568981; 1124.029047383209900;911.437075263885;1;1


314.1260615,43.9236850  ;0.778;2162140000561032576;314.12626675866;+43.92384258051; 5398.004379140639685; 3873.290558242790212; 7465.412499126329749;914.061462527951;1;1

314.1311585,43.7463470  ;0.103;2162133510866723840;314.13118379262;+43.74632499027;  397.557087093319979;  229.356762082110009; 1472.763195405660099;907.958318671172;1;1

314.1326535,43.9034710  ;0.130;2162139798698852608;314.13270200707;+43.90348044668; 1691.394852128220009;  831.200235286514044; 3331.313176328500049;913.532922601568;1;1

314.1379634,44.6361940  ;0.088;2163016178201455744;314.13793510401;+44.63620765007;  902.514505400935036;  882.905451321342980;  922.997748104463994;944.965030533933;1;1

314.1385734,44.6061950  ;0.336;2163015589772162432;314.13869793598;+44.60622429175;  847.439810238412974;  828.876784577930039;  866.837486889896013;943.528710261766;1;1



314.1485835,43.7716120  ;0.171;2162135022697923200;314.14860012403;+43.77165810142; 2755.645995050089823; 2167.586622543300109; 3679.253758336949886;909.450697948645;1;1

314.1486755,43.2200260  ;0.398;2162041598564407296;314.14854460571;+43.22008204918; 3899.877885197910018; 2759.077053243249793; 5602.213470133059673;893.425093913247;1;1


314.1497435,43.3698020  ;0.158;2162091793847951232;314.14979733767;+43.36978220313; 1645.976993657510093; 1043.856376142409999; 2945.520867218249805;897.287316149653;1;1

314.1508115,43.3590520  ;0.181;2162091003573281920;314.15074847381;+43.35907248854;  839.067806272061944;  763.124856904574017;  931.396336665089962;897.041568331194;1;1


314.1547174,44.6692290  ;0.227;2163016384359891968;314.15476887321;+44.66917766229;  881.271633610037952;  862.688851876299054;  900.657379106428039;946.952151997635;1;1


314.1619505,43.8556730  ;0.037;2162136598952029568;314.16196123045;+43.85567997324;  758.872219210507978;  669.375451751074024;  875.291137503520986;912.835299509912;1;1


314.1645444,44.6393410  ;0.174;2163016006402754688;314.16460475493;+44.63931883668;  842.571434893980040;  825.510594857844012;  860.338991697959955;945.720368075122;1;1


314.1662535,43.9959270  ;0.234;2162146150955685888;314.16618472536;+43.99596895105;  891.414965261192947;  501.450306605409992; 2282.904356710059801;918.087712087815;1;1



314.1710445,42.9893930  ;0.182;2162030328574621056;314.17099662391;+42.98935652741; 4088.637969957399946; 2972.709383129029902; 5757.162190769339759;889.404957786381;1;1


314.1757134,44.0552610  ;0.250;2162147495279156992;314.17572115234;+44.05533009440; 2461.878072461579904; 1698.879357596709951; 3826.240582966160218;920.657400019311;1;1


314.1805655,43.8073020  ;0.288;2162135538094000000;314.18058620412;+43.80722333941; 2618.064232434659971; 1988.478526754799987; 3656.357396189509927;911.820224749576;1;1






314.1913084,45.3210540  ;0.150;2163108189269770496;314.19133487355;+45.32101668219; 3338.760066601979815; 2979.808105001370222; 3789.473897734089860;982.562640898779;1;1





314.1945435,43.7672210  ;0.093;2162134885258964992;314.19451958500;+43.76724017651;  681.150687550381008;  647.872398113388954;  717.962571687565969;910.983096399226;1;1


314.1948485,43.7691550  ;0.020;2162134885258965504;314.19484117960;+43.76915706276;  844.587985759286994;  730.617134693697039;  999.412926487975028;911.058625816622;1;1







314.1993344,44.6436020  ;0.367;2163016075122221056;314.19935599297;+44.64370284845; 3500.224290232550175; 3005.948345090199837; 4166.428933920819873;946.726525544348;1;1




314.2014705,43.5565240  ;1.988;2162119453436801152;314.20076747622;+43.55673678085;  383.443796359857004;  357.949849585217009;  412.774622941052996;904.630479903765;1;1













314.2116324,45.0880030  ;0.265;2163101317323562624;314.21171632532;+45.08804647902; 1991.332674294339995; 1595.968983188500033; 2613.553345283799899;969.699971586324;1;1



314.2144404,44.5920540  ;0.237;2163014906891093632;314.21444816309;+44.59211961757; 1369.954506390929964;  984.247352198584963; 2152.556626013220011;944.643468241764;1;1

314.2148675,43.3805830  ;0.391;2162091278451209472;314.21487886087;+43.38047483618;  856.740722585728008;  807.542320788457005;  912.190226674757014;900.318198553653;1;1

















314.2250914,44.6088310  ;0.226;2163015044330050048;314.22502282507;+44.60887048438; 3026.634886662619920; 2255.621934424169922; 4296.361138615659911;945.680087575556;1;1














314.2395564,44.8226110  ;0.126;2163027516915386624;314.23956344704;+44.82257643473; 5459.632457232380148; 4035.631245811810004; 7464.027397591769841;956.339422076275;1;1



314.2435844,43.8481880  ;0.109;2162141516688472832;314.24362000194;+43.84817191658; 4272.833225784460410; 3188.074815007330017; 5894.395984103949559;915.490517428017;1;1












314.2581724,43.9811300  ;0.353;2162143372110443136;314.25823522491;+43.98104309290; 2333.927932516829969; 1293.866742637610059; 4041.981872986530107;920.643923855321;1;1






314.2638795,43.6957600  ;0.325;2162121965997332736;314.26395971542;+43.69569094968;  874.668047171683043;  819.433636058946945;  937.716648466966035;911.306670255482;1;1





314.2670224,44.6307730  ;0.108;2163020885485568000;314.26698314345;+44.63076171281;  731.782641551915049;  717.368336330225020;  746.777164848595021;947.702052858943;1;1















314.2771234,44.9516200  ;0.122;2163029337981340928;314.27710555763;+44.95158848902; 3681.695635818990013; 3427.275196400029927; 3975.332488122970062;963.590094413426;1;1


314.2790154,43.8233090  ;0.240;2162141271871331200;314.27906893064;+43.82325460844;  739.297626106858957;  540.444518270939056; 1155.107067139070068;915.951801181557;1;1





314.2826475,43.6988080  ;0.461;2162122343954454016;314.28273791751;+43.69869804252;  735.493266075061001;  708.515495056022019;  764.565561518558980;912.124856251369;1;1






314.2929625,43.6856860  ;0.447;2162122270938770176;314.29308603263;+43.68559995652; 1403.087122137070082;  455.941808089145979; 3046.337934182839945;912.126618738351;1;1









314.3020564,43.6824050  ;0.308;2162122064777006080;314.30208805201;+43.68232264214;  696.852438516762049;  633.362524295965045;  774.178398427893967;912.378935660885;1;1





314.3047114,43.9056530  ;0.297;2162142100800066560;314.30482401011;+43.90563733951;  945.840263867891963;  497.540814856739019; 2495.447910262510050;919.643327325562;1;1





314.3153014,44.6003510  ;0.047;2163008958349625984;314.31528868392;+44.60034140846; 2105.150317379159787; 1250.678381859720048; 3728.108003556019867;947.485117507352;1;1


314.3157894,43.8249450  ;0.518;2162129555200547968;314.31595664865;+43.82486679765; 1461.802425913200068;  649.482670380795980; 3117.457344408389872;917.369638746870;1;1

314.3160944,43.9679580  ;0.088;2162144536049601408;314.31610407249;+43.96798141193; 1477.953869977119894;  677.301112147790946; 3125.554553973180191;922.187252333745;1;1




314.3229614,43.8293930  ;1.932;2162129589558578688;314.32278417808;+43.82991433889;  503.260569475898023;  496.355517664641013;  510.356907394177995;917.786949895841;1;1







314.3316585,43.4599170  ;0.250;2162068463585648256;314.33161464208;+43.45985522165; 3556.076695618499798; 2443.804510115739959; 5254.141902850010410;907.344267606782;1;1





314.3451774,43.8271460  ;0.319;2162129761362016000;314.34520659229;+43.82705979921;  420.952421996119995;  261.250327704058009; 1085.846628914739995;918.530962827433;1;1

314.3451774,44.2379930  ;0.175;2162244149238364672;314.34514476913;+44.23795039991; 4610.961127973880139; 3320.609660025830181; 6479.594631863020368;933.096467463484;1;1



314.3535094,44.3297590  ;0.084;2162996760635547008;314.35353947770;+44.32975006188; 1079.796555748680021;  896.579842960209021; 1352.548935372359892;936.979778892439;1;1


314.3611994,43.5916730  ;0.513;2162117567950813056;314.36122756014;+43.59153196264;  758.998601410700985;  717.165659470098035;  805.909852161496019;912.115918406571;1;1



314.3798764,44.0436990  ;0.172;2162145223244439168;314.37986533013;+44.04374609509;  702.582873698421054;  480.688816404299985; 1272.414673437459896;927.052177609630;1;1

314.3928764,44.0940260  ;0.112;2162239403288482048;314.39291526414;+44.09403967121; 2338.335460094780046; 1309.793736213290003; 4046.069753731379933;929.279194432460;1;1

314.3937924,43.9985290  ;0.231;2162144299827283968;314.39388024372;+43.99851841431;  919.392720389368037;  891.708848547655975;  948.816619229245021;925.974282387263;1;1

314.4019404,44.0821170  ;0.283;2162239197125634304;314.40197456039;+44.08219165919; 3547.497448444520160; 2415.814558030369881; 5283.840381027090189;929.164991850719;1;1

314.4054194,44.1121650  ;0.148;2162239506362783488;314.40543139320;+44.11220532233;  719.614088175958955;  670.686002401303995;  776.083221027119976;930.351119473882;1;1

314.4098754,44.1162970  ;0.299;2162239506363297152;314.40996217448;+44.11635178396; 1077.519291007429956;  761.913430984144952; 1767.498834070170005;930.651958385335;1;1


314.4181144,44.1795980  ;0.038;2162242976696887936;314.41812547818;+44.17960482641; 2703.686963570779881; 1599.178842639719960; 4461.848470414889562;933.217715627037;1;1




314.4287354,43.7105390  ;0.238;2162124989650312448;314.42868434963;+43.71048421601; 1265.434793980120048;  902.125867200703965; 2021.776657115500029;918.209983166366;1;1


314.4392024,45.3094770  ;0.332;2163110491377194368;314.43931292200;+45.30942723035; 2973.419273497010181; 1977.541951768509989; 4656.766542067520277;984.897194983104;1;1





314.4438104,44.1199090  ;0.228;2162239643801742208;314.44389853139;+44.11991032540; 3691.478555707029955; 2462.276326411650189; 5529.857358981270409;931.922620943064;1;1




314.4513794,44.5250110  ;0.020;2163004942566869376;314.45138050887;+44.52500541829; 2501.739294728509776; 1857.590926489230014; 3608.650613063290166;947.763932880898;1;1


314.4583374,44.1356220  ;0.207;2162239682472338560;314.45838066666;+44.13567027951;  730.464306414213979;  701.073718115005022;  762.376922420949995;932.969252255412;1;1









314.4796384,43.2491550  ;0.215;2162062214412458752;314.47955728672;+43.24916451156; 1767.051954062239929; 1635.926696566549936; 1920.356817449870050;909.075095546050;1;1



314.4809504,44.0902650  ;0.176;2162238823470149376;314.48099165774;+44.09030381244;  592.993491417016003;  521.392032850706983;  686.900601729811001;932.160800616989;1;1
314.4809504,44.0902650  ;0.512;2162238823478866432;314.48079506263;+44.09017697750;  663.386697080988029;  464.910705088708994; 1139.895694650279893;932.149643762927;1;1







314.4993524,43.8907070  ;0.684;2162130899525324416;314.49947962932;+43.89054053513;  653.875641700788947;  631.835877017656003;  677.478257029638030;926.329586241739;1;1

314.5024044,44.8322200  ;0.104;2163035969411907712;314.50243704659;+44.83223744861; 4844.967969141799585; 3683.559251780960039; 6551.728776368229774;962.422808347257;1;1


314.5056694,43.7557120  ;0.478;2162126192245146624;314.50575300237;+43.75559369124;  737.927814259144043;  705.199584684749993;  773.778913075403011;922.575799200300;1;1



314.5135734,43.3513730  ;0.127;2162064619594206336;314.51362134192;+43.35137868664; 2383.554199593850171; 1774.611392901030058; 3428.947287572710138;912.788528983274;1;1

314.5184874,43.8422940  ;0.410;2162127768494153984;314.51848224747;+43.84218029256; 1234.417727341480031;  978.523635276776986; 1656.505441878010060;925.594551338070;1;1



314.5251704,43.8258800  ;0.346;2162127566634682496;314.52522548032;+43.82579251399;  737.695310637663056;  706.734949644350991;  771.437012978900952;925.372914530734;1;1

314.5254144,43.8837300  ;0.396;2162127978951544576;314.52548146295;+43.88363119880;  907.298133807292970;  861.797023307540030;  957.769176438485033;927.106659595517;1;1



314.5317924,43.8814710  ;0.577;2162127978951544192;314.53187625649;+43.88132258434;  659.314530495693020;  573.700396589130946;  774.254672183256048;927.281229081861;1;1



314.5369504,43.7834340  ;0.584;2162126329684099968;314.53692263630;+43.78327315887;  765.205417913019005;  719.037086943072950;  817.579672900773971;924.604775148536;1;1

314.5396964,44.1840380  ;0.177;2162240713264484992;314.53970474031;+44.18408689836;  722.340365522363982;  664.816850339534994;  790.526736612605987;937.409462390696;1;1

314.5416804,43.7600230  ;0.537;2162126260960619904;314.54148790235;+43.76007703049;  693.777342993211050;  615.161559579476943;  794.893381686752036;924.131976209181;1;1
314.5416804,43.7600230  ;0.175;2162126260964620672;314.54173937706;+43.75999934906; 1758.993592896729979; 1139.487114969439972; 3063.165492608420209;924.139890354963;1;1

314.5448844,43.8858160  ;0.931;2162128013311282304;314.54509790408;+43.88560816661;  673.771117269154047;  648.569722680247992;  700.971026000379993;927.916152428602;1;1

314.5455864,44.1364230  ;0.129;2162240300947613952;314.54554604938;+44.13644400841; 4090.847461349099831; 2969.823713954830055; 5789.765109532590031;935.966725048550;1;1

314.5476614,43.8826350  ;0.433;2162127940292305920;314.54772506111;+43.88252387613; 1445.385907599649954; 1093.117164425729925; 2082.985301032580082;927.924422826262;1;1


314.5513854,44.3494930  ;0.015;2162251394832460672;314.55137973584;+44.34949159052;  941.351794280599051;  870.281216775130019; 1024.772949959100060;943.756240474784;1;1










314.5692684,43.8630730  ;0.282;2162127738429383680;314.56928874501;+43.86299598847; 1659.018348819849962;  833.306624770045005; 3314.721875325699784;928.178713866006;1;1


314.5709774,43.8953490  ;0.087;2162221781048591360;314.57094743891;+43.89535961496;  754.449442919191029;  736.927206042132980;  772.809323447153020;929.198559916678;1;1








314.5745784,43.8955090  ;0.877;2162221815399517824;314.57427436045;+43.89540246495; 1174.081347618189966;  795.016339044525012; 2067.242758321679958;929.327523918947;1;1
314.5745784,43.8955090  ;0.285;2162221815408328960;314.57464154313;+43.89557372969;  741.186882205337952;  687.329909003840044;  804.007369862258997;929.346713655406;1;1

314.5759214,43.4371390  ;1.589;2162065306784469504;314.57583516358;+43.43670216224; 1832.386832946509912; 1091.505155826589998; 3337.582579677030026;917.474631936816;1;1
314.5759214,43.4371390  ;0.567;2162065306788672384;314.57578631465;+43.43701593350;  708.886923573042054;  686.500202013629973;  732.754233359897967;917.479399528404;1;1


314.5763794,44.8304120  ;0.782;2163035106106713472;314.57622115136;+44.83022590720;  833.063114244028043;  734.888305961997048;  960.722193534193025;964.013236931885;1;1
314.5763794,44.8304120  ;0.118;2163035110418382720;314.57642537711;+44.83040927481; 1682.270521552040009; 1034.064102576460073; 3129.682226879820064;964.026041687942;1;1


314.5771114,43.8962000  ;0.399;2162221815408447232;314.57710351497;+43.89608928793;  912.289823263289009;  818.160233620439953; 1030.250305931260073;929.456575995560;1;1


314.5817504,43.8985230  ;0.216;2162221815408328320;314.58173236881;+43.89846429635;  734.938692934406049;  706.092974468858984;  766.193929167632973;929.704869038857;1;1


314.5840084,45.3090000  ;0.218;2163064178741118080;314.58409450259;+45.30899672075; 3049.842457191280118; 1942.492884109289889; 4856.459976058359644;986.876812265088;1;1


314.5855344,45.1970460  ;0.384;2163061189460187008;314.58566473031;+45.19699172982; 3550.359998097540029; 3314.881084615290092; 3820.556736673289834;981.309525827819;1;1


314.5898374,43.8958110  ;0.228;2162221609249896576;314.58975236405;+43.89579531982; 1000.704682561949994;  905.641345985494013; 1117.482237694639934;929.934373272831;1;1


314.5906004,44.5239690  ;0.277;2162254938196448000;314.59055552059;+44.52403892890; 3995.268218916090063; 2970.895334586200079; 5574.375402935909733;951.609380952487;1;1


314.5988094,43.4287320  ;0.406;2162065268131469440;314.59879836449;+43.42861947916; 3978.677356653070092; 2870.224754678869886; 5660.477564974429697;918.333225641358;1;1

314.5991454,43.8864690  ;0.168;2162221540530536448;314.59920612852;+43.88648489768;  759.291454723858010;  745.434923318704023;  773.663213465074023;930.026164418979;1;1


314.5999384,43.8984960  ;0.279;2162221712329109504;314.60004352630;+43.89847968199; 1020.176136926109962;  897.440810947088039; 1180.573951150689936;930.410042007025;1;1




314.6064694,43.8912750  ;0.037;2162221639298018176;314.60648345355;+43.89127684392; 1683.482666543520054; 1059.670896119100007; 3042.034664136010178;930.447925913749;1;1

314.6118704,44.3016530  ;0.048;2162248061937801600;314.61185251420;+44.30164970623;  746.876078786231005;  622.548070227461949;  931.382924703466983;943.931800182016;1;1

314.6125724,43.8890170  ;0.420;2162221639298015872;314.61260442974;+43.88890272412;  697.942154297090042;  656.683102731589997;  744.622411691417028;930.616076972699;1;1

314.6142204,43.8995650  ;0.176;2162221639298124928;314.61417772556;+43.89952709734;  567.702706482062013;  479.834268061680973;  694.127038283608954;930.986470451273;1;1


314.6225524,43.9201410  ;0.273;2162222124637149952;314.62260894668;+43.92007695285; 1534.294261268750006;  839.680161574053955; 3111.842268958339901;931.913541748163;1;1

314.6263974,44.7981810  ;0.050;2163036244289670016;314.62640525018;+44.79816812797; 4239.356672181250360; 3096.393793008910052; 5970.264585583769986;963.804681666429;1;1

314.6269464,43.9026730  ;0.231;2162221673657766272;314.62700192721;+43.90262279399;  779.438243738859001;  732.795609664996050;  832.292307748433018;931.572818020175;1;1

314.6291134,43.0044230  ;0.143;2162021017086110464;314.62914479430;+43.00439062351; 6123.920286486250006; 4685.529585997200229; 8085.002971871619593;912.152423583553;1;1

314.6301204,44.9703500  ;0.215;2163038340233886336;314.63013249186;+44.97029081082; 6999.506802111410252; 5773.005788083560219; 8658.005494927079781;971.455474365453;1;1

314.6399164,44.0598240  ;0.177;2162227209887272576;314.63997383151;+44.05985091326;  749.066976570083966;  725.798913150173007;  773.847029313817984;936.809425681703;1;1



314.6487974,44.2832120  ;0.828;2162247619564483840;314.64904506306;+44.28306530254; 1631.324787225280033;  679.956466523889958; 3332.392118107210081;944.493801051631;1;1

314.6523064,45.0839820  ;0.070;2163056860132968832;314.65231263490;+45.08400098617; 1806.044872787249915; 1683.456023011859997; 1947.371732059350052;977.104243865242;1;1

314.6648804,44.3077140  ;0.366;2162247653923346432;314.66502156848;+44.30772508607; 3310.774414057680133; 2096.857984169730116; 5157.934175983090427;945.874600373126;1;1
314.6648804,44.3077140  ;0.914;2162247653931765504;314.66453315242;+44.30776659378; 1042.916256992250055;  714.764751447154026; 1823.697157924229941;945.860081576200;1;1

314.6655514,44.0257930  ;0.194;2162224186230287360;314.66562112786;+44.02577343910;  536.070913613149969;  499.915141042552023;  577.754137406794030;936.700610243426;1;1

314.6657034,43.1744060  ;0.179;2162046374573049472;314.66567189025;+43.17445006424; 3795.601760653079964; 2923.957415953880172; 5125.913526008899680;916.612589325207;1;1

314.6657654,44.2712190  ;0.936;2162247413405141632;314.66612431304;+44.27117943342; 1026.290539251760038;  967.075134909586950; 1093.065948568849990;944.650135607196;1;1
314.6657654,44.2712190  ;0.789;2162247413413586304;314.66552312571;+44.27135277108;  997.224300510288003;  948.290868979093034; 1051.374208127270094;944.636057998643;1;1

314.6752554,45.0236340  ;0.164;2163044456267330432;314.67521861981;+45.02359673660; 4438.506794067629926; 3188.943455753069884; 6290.715468384950327;974.795917815395;1;1

314.6830074,44.2312830  ;0.071;2162235142676554368;314.68302681624;+44.23126885862; 1375.927382681039944;  930.098766263031052; 2384.560328384280183;943.871542984309;1;1


314.6902094,44.6000150  ;0.107;2162278886935318400;314.69021120980;+44.59998520446; 3621.270756167039963; 2751.552221065399863; 4980.236945647359789;957.390465657053;1;1

314.6904844,44.2020850  ;0.206;2162234902158376320;314.69055295085;+44.20211455461; 1992.921449987939923; 1409.377127094549905; 3105.122576626659793;943.166489439997;1;1




314.6975034,44.0262960  ;0.095;2162224147560188672;314.69750822003;+44.02632204422; 1007.014065275580037;  859.921712199841977; 1212.548188855530043;937.905837550454;1;1

